Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
2759	1301311	zooplankton environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													zooplankton environmental sample	1301311	FALSE
2759	1249885	phytoplankton environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													phytoplankton environmental sample	1249885	FALSE
2759	444323	marine zooplankton environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													marine zooplankton environmental sample	444323	FALSE
2759	632957	marine plankton environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													marine plankton environmental sample	632957	FALSE
2759	2044874	marine picoeukaryote environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													marine picoeukaryote environmental sample	2044874	FALSE
2759	1881867	freshwater picoeukaryote environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													freshwater picoeukaryote environmental sample	1881867	FALSE
2759	940671	freshwater phytoplankton environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													freshwater phytoplankton environmental sample	940671	FALSE
2759	1289542	eukaryotic plankton environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryotic plankton environmental sample	1289542	FALSE
2759	283062	eukaryotic picoplankton environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryotic picoplankton environmental sample	283062	FALSE
2759	403658	uncultured symbiotic protist of Reticulitermes speratus		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured symbiotic protist of Reticulitermes speratus	403658	FALSE
2759	403660	uncultured symbiotic protist of Neotermes koshunensis		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured symbiotic protist of Neotermes koshunensis	403660	FALSE
2759	403661	uncultured symbiotic protist of Mastotermes darwiniensis		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured symbiotic protist of Mastotermes darwiniensis	403661	FALSE
2759	403659	uncultured symbiotic protist of Hodotermopsis sjoestedti		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured symbiotic protist of Hodotermopsis sjoestedti	403659	FALSE
2759	403662	uncultured symbiotic protist of Cryptocercus punctulatus		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured symbiotic protist of Cryptocercus punctulatus	403662	FALSE
2759	1167226	uncultured symbiotic protist of Coptotermes formosanus		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured symbiotic protist of Coptotermes formosanus	1167226	FALSE
2759	328336	uncultured soil flagellate		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured soil flagellate	328336	FALSE
2759	342097	uncultured soil eukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured soil eukaryote	342097	FALSE
2759	193323	uncultured rumen protozoa		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured rumen protozoa	193323	FALSE
2759	1295078	uncultured protist		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured protist	1295078	FALSE
2759	1141622	uncultured picoeukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured picoeukaryote	1141622	FALSE
2759	137843	uncultured phytoplankton ESR 3		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured phytoplankton ESR 3	137843	FALSE
2759	137842	uncultured phytoplankton ESR 1		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured phytoplankton ESR 1	137842	FALSE
2759	172788	uncultured phototrophic eukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured phototrophic eukaryote	172788	FALSE
2759	2603847	uncultured Penardia		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured Penardia	2603847	FALSE
2759	340210	uncultured microeukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured microeukaryote	340210	FALSE
2759	884108	uncultured marine rappemonad		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured marine rappemonad	884108	FALSE
2759	324688	uncultured marine picoplankton		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured marine picoplankton	324688	FALSE
2759	515363	uncultured marine picoeukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured marine picoeukaryote	515363	FALSE
2759	544549	uncultured marine phototrophic eukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured marine phototrophic eukaryote	544549	FALSE
2759	203449	uncultured marine eukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured marine eukaryote	203449	FALSE
2759	232018	uncultured Jiaozhou Bay zooplankton		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured Jiaozhou Bay zooplankton	232018	FALSE
2759	340211	uncultured heterotrophic nanoflagellate		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured heterotrophic nanoflagellate	340211	FALSE
2759	315267	uncultured freshwater eukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured freshwater eukaryote	315267	FALSE
2759	659874	uncultured freshwater alga		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured freshwater alga	659874	FALSE
2759	946276	uncultured flagellate		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured flagellate	946276	FALSE
2759	1737140	uncultured eukaryotic phytoplankton		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured eukaryotic phytoplankton	1737140	FALSE
2759	100272	uncultured eukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured eukaryote	100272	FALSE
2759	381801	uncultured endolithic amoeba		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured endolithic amoeba	381801	FALSE
2759	367738	uncultured compost protozoon		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured compost protozoon	367738	FALSE
2759	399226	uncultured Canadian Arcott wether rumen protozoa		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured Canadian Arcott wether rumen protozoa	399226	FALSE
2759	463705	uncultured Banisveld eukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured Banisveld eukaryote	463705	FALSE
2759	350807	uncultured aquatic eukaryote		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured aquatic eukaryote	350807	FALSE
2759	415944	uncultured amoeba		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured amoeba	415944	FALSE
2759	152793	uncultured alga Sau 1		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured alga Sau 1	152793	FALSE
2759	171248	uncultured alga		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured alga	171248	FALSE
2759	42455	unidentified eukaryote clone OM22		SPECIES				no	eukaryotes	Eukaryota	2759													unidentified eukaryote clone OM22	42455	FALSE
2759	42457	unidentified eukaryote clone OM21		SPECIES				no	eukaryotes	Eukaryota	2759													unidentified eukaryote clone OM21	42457	FALSE
2759	42456	unidentified eukaryote clone OM20		SPECIES				no	eukaryotes	Eukaryota	2759													unidentified eukaryote clone OM20	42456	FALSE
2759	42454	unidentified eukaryote clone OM19		SPECIES				no	eukaryotes	Eukaryota	2759													unidentified eukaryote clone OM19	42454	FALSE
2759	42453	unidentified eukaryote clone OM13		SPECIES				no	eukaryotes	Eukaryota	2759													unidentified eukaryote clone OM13	42453	FALSE
2759	151775	uncultured marine eukaryote DH145-EKD11		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured marine eukaryote DH145-EKD11	151775	FALSE
2759	130368	uncultured marine algae BY-8		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured marine algae BY-8	130368	FALSE
2759	130367	uncultured marine algae BY-10		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured marine algae BY-10	130367	FALSE
2759	542502	uncultured eukaryote HF0200_37F04		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured eukaryote HF0200_37F04	542502	FALSE
2759	92492	uncultured eukaryote ATT4		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured eukaryote ATT4	92492	FALSE
2759	92491	uncultured eukaryote ATT3		SPECIES				no	eukaryotes	Eukaryota	2759													uncultured eukaryote ATT3	92491	FALSE
2759	162624	eukaryote marine clone NA37-5		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA37-5	162624	FALSE
2759	162623	eukaryote marine clone NA37-4		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA37-4	162623	FALSE
2759	162622	eukaryote marine clone NA37-3		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA37-3	162622	FALSE
2759	162621	eukaryote marine clone NA37-2		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA37-2	162621	FALSE
2759	162620	eukaryote marine clone NA37-1		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA37-1	162620	FALSE
2759	162619	eukaryote marine clone NA11-7		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA11-7	162619	FALSE
2759	162618	eukaryote marine clone NA11-6		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA11-6	162618	FALSE
2759	162617	eukaryote marine clone NA11-5		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA11-5	162617	FALSE
2759	162616	eukaryote marine clone NA11-4		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA11-4	162616	FALSE
2759	162615	eukaryote marine clone NA11-3		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA11-3	162615	FALSE
2759	162614	eukaryote marine clone NA11-2		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA11-2	162614	FALSE
2759	162613	eukaryote marine clone NA11-11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA11-11	162613	FALSE
2759	162612	eukaryote marine clone NA11-1		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone NA11-1	162612	FALSE
2759	162611	eukaryote marine clone ME1-9		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-9	162611	FALSE
2759	162610	eukaryote marine clone ME1-8		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-8	162610	FALSE
2759	162609	eukaryote marine clone ME1-7		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-7	162609	FALSE
2759	162608	eukaryote marine clone ME1-6		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-6	162608	FALSE
2759	162607	eukaryote marine clone ME1-5		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-5	162607	FALSE
2759	162606	eukaryote marine clone ME1-4		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-4	162606	FALSE
2759	162605	eukaryote marine clone ME1-31		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-31	162605	FALSE
2759	162604	eukaryote marine clone ME1-3		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-3	162604	FALSE
2759	162603	eukaryote marine clone ME1-27		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-27	162603	FALSE
2759	162602	eukaryote marine clone ME1-26		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-26	162602	FALSE
2759	162601	eukaryote marine clone ME1-25		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-25	162601	FALSE
2759	162600	eukaryote marine clone ME1-24		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-24	162600	FALSE
2759	162599	eukaryote marine clone ME1-23		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-23	162599	FALSE
2759	162598	eukaryote marine clone ME1-22		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-22	162598	FALSE
2759	162597	eukaryote marine clone ME1-21		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-21	162597	FALSE
2759	162596	eukaryote marine clone ME1-20		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-20	162596	FALSE
2759	162595	eukaryote marine clone ME1-2		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-2	162595	FALSE
2759	162594	eukaryote marine clone ME1-19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-19	162594	FALSE
2759	162593	eukaryote marine clone ME1-18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-18	162593	FALSE
2759	162592	eukaryote marine clone ME1-17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-17	162592	FALSE
2759	162591	eukaryote marine clone ME1-16		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-16	162591	FALSE
2759	162590	eukaryote marine clone ME1-15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-15	162590	FALSE
2759	162589	eukaryote marine clone ME1-14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-14	162589	FALSE
2759	162588	eukaryote marine clone ME1-13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-13	162588	FALSE
2759	162587	eukaryote marine clone ME1-12		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-12	162587	FALSE
2759	162586	eukaryote marine clone ME1-11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-11	162586	FALSE
2759	162585	eukaryote marine clone ME1-10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-10	162585	FALSE
2759	162950	eukaryote marine clone ME1-1		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ME1-1	162950	FALSE
2759	162584	eukaryote marine clone ANT37-9		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-9	162584	FALSE
2759	162583	eukaryote marine clone ANT37-8		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-8	162583	FALSE
2759	162582	eukaryote marine clone ANT37-6		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-6	162582	FALSE
2759	162581	eukaryote marine clone ANT37-5		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-5	162581	FALSE
2759	162580	eukaryote marine clone ANT37-4		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-4	162580	FALSE
2759	162579	eukaryote marine clone ANT37-30		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-30	162579	FALSE
2759	162578	eukaryote marine clone ANT37-3		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-3	162578	FALSE
2759	162577	eukaryote marine clone ANT37-28		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-28	162577	FALSE
2759	162576	eukaryote marine clone ANT37-27		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-27	162576	FALSE
2759	162575	eukaryote marine clone ANT37-26		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-26	162575	FALSE
2759	162574	eukaryote marine clone ANT37-24		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-24	162574	FALSE
2759	162573	eukaryote marine clone ANT37-23		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-23	162573	FALSE
2759	162572	eukaryote marine clone ANT37-22		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-22	162572	FALSE
2759	162571	eukaryote marine clone ANT37-21		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-21	162571	FALSE
2759	162570	eukaryote marine clone ANT37-20		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-20	162570	FALSE
2759	162569	eukaryote marine clone ANT37-19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-19	162569	FALSE
2759	162568	eukaryote marine clone ANT37-16		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-16	162568	FALSE
2759	162567	eukaryote marine clone ANT37-15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-15	162567	FALSE
2759	162566	eukaryote marine clone ANT37-13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-13	162566	FALSE
2759	162565	eukaryote marine clone ANT37-12		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-12	162565	FALSE
2759	162564	eukaryote marine clone ANT37-11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-11	162564	FALSE
2759	162563	eukaryote marine clone ANT37-10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT37-10	162563	FALSE
2759	162625	eukaryote marine clone ANT12-9		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-9	162625	FALSE
2759	162562	eukaryote marine clone ANT12-8		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-8	162562	FALSE
2759	162561	eukaryote marine clone ANT12-7		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-7	162561	FALSE
2759	162560	eukaryote marine clone ANT12-6		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-6	162560	FALSE
2759	162559	eukaryote marine clone ANT12-5		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-5	162559	FALSE
2759	162558	eukaryote marine clone ANT12-4		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-4	162558	FALSE
2759	162557	eukaryote marine clone ANT12-3		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-3	162557	FALSE
2759	162556	eukaryote marine clone ANT12-24		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-24	162556	FALSE
2759	162555	eukaryote marine clone ANT12-2		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-2	162555	FALSE
2759	162554	eukaryote marine clone ANT12-14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-14	162554	FALSE
2759	162553	eukaryote marine clone ANT12-13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-13	162553	FALSE
2759	162552	eukaryote marine clone ANT12-11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-11	162552	FALSE
2759	162551	eukaryote marine clone ANT12-10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote marine clone ANT12-10	162551	FALSE
2759	121258	eukaryote clone OLI11511		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11511	121258	FALSE
2759	121274	eukaryote clone OLI11345		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11345	121274	FALSE
2759	121273	eukaryote clone OLI11305		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11305	121273	FALSE
2759	121253	eukaryote clone OLI11261		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11261	121253	FALSE
2759	121251	eukaryote clone OLI11255		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11255	121251	FALSE
2759	121270	eukaryote clone OLI11150		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11150	121270	FALSE
2759	121241	eukaryote clone OLI11115		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11115	121241	FALSE
2759	121262	eukaryote clone OLI11072		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11072	121262	FALSE
2759	121271	eukaryote clone OLI11066		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11066	121271	FALSE
2759	121260	eukaryote clone OLI11059		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11059	121260	FALSE
2759	121266	eukaryote clone OLI11056		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11056	121266	FALSE
2759	121259	eukaryote clone OLI11055		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11055	121259	FALSE
2759	121240	eukaryote clone OLI11041		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11041	121240	FALSE
2759	121243	eukaryote clone OLI11038		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11038	121243	FALSE
2759	121268	eukaryote clone OLI11033		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11033	121268	FALSE
2759	121257	eukaryote clone OLI11032		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11032	121257	FALSE
2759	121256	eukaryote clone OLI11030		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11030	121256	FALSE
2759	121267	eukaryote clone OLI11029		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11029	121267	FALSE
2759	121255	eukaryote clone OLI11027		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11027	121255	FALSE
2759	121254	eukaryote clone OLI11026		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11026	121254	FALSE
2759	121252	eukaryote clone OLI11025		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11025	121252	FALSE
2759	121250	eukaryote clone OLI11023		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11023	121250	FALSE
2759	121249	eukaryote clone OLI11019		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11019	121249	FALSE
2759	121248	eukaryote clone OLI11016		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11016	121248	FALSE
2759	121247	eukaryote clone OLI11015		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11015	121247	FALSE
2759	121246	eukaryote clone OLI11013		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11013	121246	FALSE
2759	121245	eukaryote clone OLI11012		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11012	121245	FALSE
2759	121269	eukaryote clone OLI11011		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11011	121269	FALSE
2759	121244	eukaryote clone OLI11010		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11010	121244	FALSE
2759	121263	eukaryote clone OLI11009		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11009	121263	FALSE
2759	121265	eukaryote clone OLI11008		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11008	121265	FALSE
2759	121261	eukaryote clone OLI11007		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11007	121261	FALSE
2759	121272	eukaryote clone OLI11006		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11006	121272	FALSE
2759	121264	eukaryote clone OLI11005		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11005	121264	FALSE
2759	121242	eukaryote clone OLI11001		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote clone OLI11001	121242	FALSE
2759	61672	environmental clone OM134		SPECIES				no	eukaryotes	Eukaryota	2759													environmental clone OM134	61672	FALSE
2759	61671	environmental clone OCS56		SPECIES				no	eukaryotes	Eukaryota	2759													environmental clone OCS56	61671	FALSE
2759	61670	environmental clone OCS54		SPECIES				no	eukaryotes	Eukaryota	2759													environmental clone OCS54	61670	FALSE
2759	61669	environmental clone OCS50		SPECIES				no	eukaryotes	Eukaryota	2759													environmental clone OCS50	61669	FALSE
2759	61668	environmental clone OCS31		SPECIES				no	eukaryotes	Eukaryota	2759													environmental clone OCS31	61668	FALSE
2759	61667	environmental clone OCS20		SPECIES				no	eukaryotes	Eukaryota	2759													environmental clone OCS20	61667	FALSE
2759	61666	environmental clone OCS182		SPECIES				no	eukaryotes	Eukaryota	2759													environmental clone OCS182	61666	FALSE
2759	61665	environmental clone OCS162		SPECIES				no	eukaryotes	Eukaryota	2759													environmental clone OCS162	61665	FALSE
2759	340209	named eukaryotic clones		CLADE				no	eukaryotes	Eukaryota	2759															FALSE
2759	78016	ice core clone 98-5		SPECIES				no	eukaryotes	Eukaryota	2759													ice core clone 98-5	78016	FALSE
2759	78019	ice core clone 98-12		SPECIES				no	eukaryotes	Eukaryota	2759													ice core clone 98-12	78019	FALSE
2759	78015	ice core clone 68-17		SPECIES				no	eukaryotes	Eukaryota	2759													ice core clone 68-17	78015	FALSE
2759	77943	Ice core clone 67-9		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 67-9	77943	FALSE
2759	78014	ice core clone 67-6		SPECIES				no	eukaryotes	Eukaryota	2759													ice core clone 67-6	78014	FALSE
2759	77942	Ice core clone 64-9		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 64-9	77942	FALSE
2759	78030	Ice core clone 63-6		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 63-6	78030	FALSE
2759	78029	Ice core clone 49-16		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 49-16	78029	FALSE
2759	78020	Ice core clone 49-12		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 49-12	78020	FALSE
2759	78043	Ice core clone 48-18		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 48-18	78043	FALSE
2759	78028	Ice core clone 48-17		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 48-17	78028	FALSE
2759	77954	Ice core clone 47-18		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 47-18	77954	FALSE
2759	77953	Ice core clone 47-13		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 47-13	77953	FALSE
2759	78013	ice core clone 46-4		SPECIES				no	eukaryotes	Eukaryota	2759													ice core clone 46-4	78013	FALSE
2759	78027	Ice core clone 45-13		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 45-13	78027	FALSE
2759	78053	Ice core clone 36-4		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 36-4	78053	FALSE
2759	77976	Ice core clone 36-3		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 36-3	77976	FALSE
2759	77975	Ice core clone 36-2		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 36-2	77975	FALSE
2759	78052	Ice core clone 36-1		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 36-1	78052	FALSE
2759	77970	Ice core clone 23-4		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 23-4	77970	FALSE
2759	78051	Ice core clone 22-4		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 22-4	78051	FALSE
2759	77985	Ice core clone 22-3		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 22-3	77985	FALSE
2759	77955	Ice core clone 150-13		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 150-13	77955	FALSE
2759	78042	Ice core clone 150-12		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 150-12	78042	FALSE
2759	77958	Ice core clone 149-17		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 149-17	77958	FALSE
2759	77948	Ice core clone 149-15		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 149-15	77948	FALSE
2759	78024	Ice core clone 149-12		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 149-12	78024	FALSE
2759	77947	Ice core clone 147-5		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 147-5	77947	FALSE
2759	77957	Ice core clone 147-3		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 147-3	77957	FALSE
2759	78041	Ice core clone 147-19		SPECIES				no	eukaryotes	Eukaryota	2759													Ice core clone 147-19	78041	FALSE
